area,floor,h_method,href,huxing,metro,orientation,price,renovation,square,tags,time,title,view
德胜门 德隆家园6号院,顶层/6层,整租,/zufang/42795689.html,1室1厅,距离地铁积水潭953米,南,7300元/月,简装,56.72平米,"近地铁,随时看,拎包入住",2019-04-10,德隆家园 朝南一居室出租 拎包入住,近30天带看  0  次
酒仙桥 亮马水晶,低楼层/10层,整租,/zufang/42794460.html,1室1厅,近30天带看  0  次,东,7500元/月,简装,69平米,"随时看,拎包入住,集中供暖",,亮马水晶精装大一居，地铁14号线东风北桥300米,
马甸 马甸月季园,底层/20层,整租,/zufang/42794022.html,3室1厅,距离地铁牡丹园595米,东南,11500元/月,简装,97平米,"近地铁,拎包入住,集中供暖",2019-04-12,马甸 北太平庄 月季园三居室 业主直租 带电梯,近30天带看  0  次
劲松 劲松一区,顶层/5层,整租,/zufang/42792713.html,2室1厅,近30天带看  0  次,南北,6500元/月,精装,43.19平米,"随时看,拎包入住,集中供暖",,劲松地铁旁两居室6500元，欢迎咨询,
华威桥 美景东方,低楼层/23层,整租,/zufang/42792456.html,2室1厅,距离地铁北工大西门879米,东,8500元/月,精装,87平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-18,北工大 潘家园 美景东方精装两居紧邻地随时看房,近30天带看  0  次
三元桥 三源里街,中楼层/12层,整租,/zufang/42792421.html,1室1厅,距离地铁三元桥633米,南北,6400元/月,简装,44平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-10,三元桥 亮马桥 京城大厦 电梯房 拎包入住,近30天带看  0  次
后沙峪 智地香蜜湾,低楼层/15层,整租,/zufang/42791921.html,3室2厅,近30天带看  0  次,南北,10000元/月,精装,147平米,"随时看,拎包入住,集中供暖",,智地香蜜湾 拎包入住 人车分流，物美永辉，中粮小镇，商圈全齐,
天通苑 正辰小区,高楼层/18层,整租,/zufang/42791920.html,3室1厅,距离地铁立水桥724米,南北,8000元/月,精装,104平米,近地铁,2019-04-15,立水桥正辰小区小区环境好看房提前联系,近30天带看  0  次
新发地 天伦锦城,底层/12层,整租,/zufang/42791498.html,4室2厅,近30天带看  0  次,南北,9000元/月,简装,172平米,随时看,,新发地 天伦锦城 复试房子可居住可办公,
北工大 磨房北里,中楼层/18层,整租,/zufang/42790605.html,2室1厅,距离地铁平乐园528米,南,6200元/月,精装,57.69平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-10,磨房北里小区·业主直租·拎包入住·地铁14号线平乐园站旁边,近30天带看  0  次
牡丹园 中鑫嘉园,中楼层/24层,整租,/zufang/42790095.html,1室1厅,距离地铁健德门472米,西,7600元/月,精装,72平米,"近地铁,拎包入住",2019-04-10,中鑫嘉园 朝西一居室 采光好 落地飘窗,近30天带看  0  次
德胜门 新明胡同,顶层/6层,整租,/zufang/42788589.html,2室1厅,距离地铁积水潭1291米,东西,6500元/月,精装,65.3平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-09,新明胡同 新德街 积水潭 假日酒店 新风南里两居室,近30天带看  0  次
石景山其它 高井电厂宿舍,高楼层/6层,整租,/zufang/42788051.html,1室1厅,近30天带看  0  次,南,2500元/月,精装,50平米,"随时看,拎包入住,集中供暖",,高井电厂宿舍 家具家电全齐 拎包入住 长租,
六铺炕 大石桥胡同,底层/6层,整租,/zufang/42787500.html,2室1厅,距离地铁鼓楼大街368米,西北,9300元/月,简装,75平米,"近地铁,拎包入住,集中供暖",2019-04-09,大石桥胡同精装两居出租 中央歌剧院家属楼紧邻鼓楼大街,近30天带看  1  次
东直门 东直门内北小街8号院,高楼层/13层,整租,/zufang/42786571.html,3室1厅,距离地铁东直门750米,西北,12000元/月,精装,92平米,"近地铁,随时看,集中供暖",2019-04-09,东直门，小街桥， 西北三居，电梯直达，采光充足，歌华大厦,近30天带看  0  次
朝青 朝阳雅筑,中楼层/24层,整租,/zufang/42786085.html,3室1厅,距离地铁青年路494米,东南,11500元/月,精装,136平米,"近地铁,集中供暖",2019-04-17,朝阳大悦城青年路地铁 朝阳雅筑3居,近30天带看  0  次
常营 北京新天地五期,中楼层/27层,整租,/zufang/42785832.html,1室1厅,近30天带看  0  次,西,5500元/月,精装,62平米,"近地铁,集中供暖",,"房子采光非常好,户型方正",
宣武门 椿树园小区,中楼层/18层,整租,/zufang/42781613.html,2室1厅,距离地铁菜市口589米,西南,9900元/月,简装,78.55平米,"近地铁,拎包入住,集中供暖",2019-04-08,宣武门 椿树园  西南 精装两居,近30天带看  0  次
永定门 沙子口斜街,顶层/6层,整租,/zufang/42774310.html,2室1厅,距离地铁景泰590米,东西,5300元/月,精装,60平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-08,业主直租 精装两居 拎包入住 紧邻地铁永定门,近30天带看  0  次
果园 翠屏北里西区,高楼层/12层,整租,/zufang/42773297.html,3室1厅,距离地铁果园437米,南北,6000元/月,精装,80平米,"近地铁,拎包入住,集中供暖,业主自荐",2019-04-07,果园地铁站 翠屏北里西区 精装全齐小三居室 随时拎包入住,近30天带看  0  次
北京南站 世纪金色嘉园,低楼层/28层,整租,/zufang/42772336.html,1室1厅,距离地铁北京南站744米,南,3700元/月,简装,26平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-08,紧邻北京南站，世纪金色大开间，电梯采光好，拎包入住，交通便利,近30天带看  0  次
大山子 银枫家园,中楼层/26层,整租,/zufang/42770870.html,2室1厅,近30天带看  1  次,东,9500元/月,精装,117平米,"随时看,拎包入住",,整租 · 银枫家园两居室 精装修 视野好,
石佛营 八里庄北里,低楼层/12层,整租,/zufang/42769794.html,1室1厅,距离地铁十里堡604米,东西,5500元/月,精装,60平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-08,八里庄北里一居室红领巾公园十里堡地铁站,近30天带看  0  次
石佛营 八里庄北里,顶层/6层,整租,/zufang/42769765.html,2室1厅,距离地铁十里堡604米,南北,6500元/月,精装,57平米,"近地铁,拎包入住,集中供暖",2019-04-13,八里庄北里，南北通透精装修两居室,近30天带看  0  次
学院路 中铁置业翰庭,高楼层/18层,整租,/zufang/42766291.html,2室1厅,距离地铁六道口363米,西,7000元/月,精装,50平米,"近地铁,可短租,拎包入住,集中供暖",2019-04-10,六道口 林大东门 翰澜庭小区精装小两居 看房方便,近30天带看  1  次
旧宫 清和园,高楼层/6层,整租,/zufang/42764147.html,2室1厅,距离地铁火箭万源1465米,南北,4000元/月,精装,72平米,"近地铁,拎包入住,集中供暖",2019-04-06,清和园 两居室 配套齐全 交通方便 拎包入住,近30天带看  0  次
鲁谷 天和景园,中楼层/16层,整租,/zufang/42761935.html,2室2厅,近30天带看  0  次,南北,8000元/月,精装,120平米,随时看,,鲁谷，天和景园精装大两居，南北通透落地飘窗,
红庙 东区国际,中楼层/32层,整租,/zufang/42761905.html,2室2厅,距离地铁四惠810米,南北,11500元/月,精装,130平米,"近地铁,随时看",2019-04-06,（幸福我家）四惠 慈云寺 东区国际出租2室2厅2卫,近30天带看  0  次
天通苑 天通苑东三区,低楼层/7层,整租,/zufang/42760090.html,2室1厅,近30天带看  0  次,南北,5500元/月,精装,90平米,"随时看,可短租,拎包入住,集中供暖",,东三区正规两居室，南北通透采光好，家电齐全拎包入住,
方庄 芳古园二区,顶层/11层,整租,/zufang/42759877.html,2室1厅,距离地铁蒲黄榆663米,南,7300元/月,精装,70平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-05,芳古园二区 两居室出租,近30天带看  0  次
首都机场 樱花园三区,中楼层/6层,整租,/zufang/42757395.html,2室1厅,近30天带看  0  次,南北,4000元/月,简装,99平米,"拎包入住,集中供暖",,樱花园三区，精装修两居室,
望京 臻园,低楼层/21层,整租,/zufang/42579497.html,4室2厅,距离地铁来广营263米,南北,32000元/月,精装,195.86平米,"近地铁,拎包入住,集中供暖",2019-03-12,望京 臻园社区 整租大四居两卫 居家温馨 来广营地铁,近30天带看  9  次
西直门 西直门外大街102号院,底层/18层,整租,/zufang/42751502.html,2室1厅,距离地铁西直门565米,南北,9000元/月,精装,68平米,"近地铁,随时看,可短租,集中供暖",2019-04-03,正规好房 国家京剧院宿舍 周边带电梯超值两居室,近30天带看  0  次
常营 北京新天地四期,底层/28层,整租,/zufang/42751253.html,1室1厅,近30天带看  0  次,东北,5200元/月,精装,61.03平米,"近地铁,随时看,拎包入住,集中供暖",,朝阳区 6号线常营站天街后北京新天地四期正规一居室,
石佛营 晨光家园A区,高楼层/26层,整租,/zufang/42751070.html,2室1厅,距离地铁十里堡356米,南,8200元/月,简装,80平米,"近地铁,拎包入住",2019-04-11,(幸福我家）晨光家园二居室朝南精装修视野开阔,近30天带看  1  次
红庙 慈云寺,顶层/6层,整租,/zufang/42747779.html,1室1厅,距离地铁大望路846米,南,4000元/月,简装,35平米,"近地铁,随时看",2019-04-07,精品小开间，适合情侣或单身人士，独立卫生间，朝南向,近30天带看  0  次
潘家园 潘家园东里,中楼层/18层,整租,/zufang/42731677.html,1室1厅,距离地铁潘家园703米,西,5200元/月,简装,50平米,"近地铁,随时看,集中供暖",2019-04-02,潘家园东里精装一居室,近30天带看  0  次
健翔桥 华严里,低楼层/6层,整租,/zufang/42717632.html,2室1厅,距离地铁健德门296米,南北,7300元/月,简装,65平米,"近地铁,集中供暖",2019-04-04,华严里小区双南向两居出租,近30天带看  0  次
甘露园 甘露晴苑,中楼层/22层,整租,/zufang/42650977.html,1室1厅,距离地铁青年路813米,南,8000元/月,简装,69平米,"近地铁,拎包入住,集中供暖",2019-03-20,高碑店 甘露晴苑一居室紧邻青年路地铁站 拎包入住,近30天带看  0  次
后沙峪 双裕小区,中楼层/6层,整租,/zufang/42646555.html,3室1厅,距离地铁后沙峪1015米,南北,5500元/月,精装,85.62平米,"近地铁,随时看",2019-03-30,双裕小区3居室出租，精装全齐，拎包住,近30天带看  0  次
临河里 DBC加州小镇C区,高楼层/16层,整租,/zufang/42576171.html,2室1厅,距离地铁土桥835米,南北,4400元/月,简装,93平米,"近地铁,随时看,集中供暖",2019-03-10,八通线，梨园，临河里，瑞都公园世家正规两居,近30天带看  0  次
武夷花园 武夷花园月季园,顶层/17层,整租,/zufang/42564277.html,3室1厅,近30天带看  0  次,西南,6500元/月,精装,130平米,"随时看,拎包入住,集中供暖",,武夷花园月季园，地铁六号线322始发站，干净舒适交通便利,
高碑店 兴隆家园,高楼层/7层,整租,/zufang/500006198.html,3室1厅,距离地铁高碑店621米,南北,8000元/月,简装,97平米,"近地铁,拎包入住",2019-04-13,兴隆家园，紧邻地铁公交站，生活购物方便,近30天带看  2  次
四惠 通惠家园惠民园,中楼层/29层,整租,/zufang/500005881.html,2室1厅,近30天带看  5  次,东北,7000元/月,简装,89平米,"随时看,拎包入住,集中供暖",,四惠东两居室环境给力无遮挡近地铁看房方便,
双榆树 北京科技会展中心,低楼层/25层,整租,/zufang/500005604.html,4室1厅,距离地铁人民大学274米,南北,35000元/月,精装,260平米,"近地铁,集中供暖",2019-04-14,面积大 260平米复式办公 居住均可 马上到期业主出租,近30天带看  3  次
望京 慧谷阳光,底层/11层,整租,/zufang/500005538.html,4室2厅,距离地铁望京东553米,南,20000元/月,精装,200平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-16,初次出租！慧谷阳光精装四居，有钥匙随时看房入住，老业主诚意租,近30天带看  8  次
官园 柳巷15号院,低楼层/6层,整租,/zufang/500003209.html,1室1厅,距离地铁新街口178米,南,7200元/月,精装,44平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-13,柳巷15号院 赵登禹路 新街口地铁 交通便利,近30天带看  1  次
惠新西街 惠新里,中楼层/6层,整租,/zufang/500002930.html,3室1厅,距离地铁惠新西街南口502米,东南西,8800元/月,精装,90平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-19,惠新里电梯三居 南口5号10号线地铁,近30天带看  3  次
回龙观 龙博苑二区,中楼层/6层,整租,/zufang/500002682.html,2室1厅,距离地铁回龙观581米,南北,5700元/月,精装,80平米,"近地铁,拎包入住",2019-04-12,回龙观地铁龙博苑二区 精装两居室,近30天带看  2  次
蒲黄榆 刘家窑南里,中楼层/23层,整租,/zufang/500001003.html,2室1厅,距离地铁刘家窑540米,东,6000元/月,精装,73平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-22,刘家窑南里 二室一厅一卫 6000/月,近30天带看  6  次
果园 龙湖蔚澜香醍,中楼层/18层,整租,/zufang/500000099.html,2室1厅,距离地铁九棵树565米,南,5500元/月,精装,90平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-11,龙湖蔚蓝香醍正规大两居，业主直租配套齐全拎包入住,近30天带看  1  次
三里屯 富力爱丁堡公馆,低楼层/28层,整租,/zufang/42786324.html,1室2厅,距离地铁团结湖509米,北,17000元/月,豪装,105平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-09,新上三里屯，国贸附近富力爱丁堡豪华装修一居，105，双卫出租,近30天带看  1  次
万柳 光大花园,低楼层/18层,整租,/zufang/42779754.html,2室1厅,距离地铁长春桥798米,东,11000元/月,精装,86.46平米,"近地铁,拎包入住,集中供暖",2019-04-10,光大花园 高档小区 温馨两居室 车位方便 看房随时,近30天带看  1  次
青塔 华富丽苑,高楼层/30层,整租,/zufang/42774657.html,1室1厅,近30天带看  1  次,南,5300元/月,精装,75平米,随时看,,新上 1号线南 莲玉桥南 华富丽苑精装一室一厅,
乔庄 玉桥北里,低楼层/6层,整租,/zufang/42772510.html,2室1厅,距离地铁北运河西1270米,南北,4100元/月,精装,61.54平米,"近地铁,拎包入住,集中供暖",2019-04-07,玉桥北里 精装两居室 价格美丽 拎包入住 温馨干净,近30天带看  2  次
阜成门 北营房东里,中楼层/20层,整租,/zufang/42770641.html,1室1厅,距离地铁阜成门534米,南,6500元/月,精装,43平米,"近地铁,随时看,拎包入住,集中供暖",2019-04-07,北营房温馨一居室紧邻阜外医院阜成门车公庄地铁之间,近30天带看  1  次
健翔桥 华严北里小区,顶层/18层,整租,/zufang/42763904.html,2室1厅,距离地铁奥体中心849米,南北,7500元/月,精装,60平米,近地铁,2019-04-06,华严北里新上精装两居室婚房出租五一入住,近30天带看  1  次
马家堡 名都家苑,低楼层/16层,整租,/zufang/42762717.html,2室1厅,距离地铁公益西桥261米,南,8500元/月,精装,102平米,"近地铁,拎包入住,集中供暖",2019-04-13,名都家苑 馨泰园 两居室 出租 南北向,近30天带看  1  次
